phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,C(gr)
1.606122448979592,1827.9821303909914,0.11399464915249002,0.00016054354243034435,1.8674256548725682e-08,1.262159775945259e-08,1.7287901149240968e-05,0.17462717481850507,6.5832834662896728e-12,1.8695352112869398e-11,8.8739043170411407e-18,3.0963703140071256e-17,5.7776646872356681e-15,2.272890938981612e-16,3.5658351136126707e-12,1.259813804744637e-10,0.10384312953427303,0.040512788241228094,8.3251111249087384e-09,4.474726408982657e-09,2.4476543170020204e-14,2.7478975604613701e-16,1.0653301899786893e-13,8.0332009383080803e-20,5.8036651524218085e-15,1.1059075090545935e-19,1.1601662600368546e-17,3.1815698716492498e-22,1.3535329745775468e-21,1.8564419738132443e-16,1.8649842565334474e-14,3.8583184517389612e-18,5.196560859683597e-11,1.952069923066338e-10,3.0543635808831568e-09,8.0150275526101099e-07,2.0788548454706091e-10,1.0406218587625346e-06,5.764445312379238e-13,5.273454506677426e-11,8.3649485548879363e-11,7.0880326082843129e-13,3.920585135370819e-08,1.5785722156342833e-14,4.7119762117322639e-20,1.9294023674656382e-16,2.0030032967622274e-11,2.2614598396200639e-08,8.6404033507485635e-12,0.6758859091325512,0.0,8.5302089594234365e-33,3.4925438801256463e-32,1.8661354738995261e-19,1.9045407757105961e-18,0.0
1.6714285714285715,1782.0527434573728,0.12927781798558163,0.00011708625442557091,6.8393421887695888e-09,3.9791846158830346e-09,9.7032784862252049e-06,0.16935514451233424,2.1684012450014379e-12,8.4127200370617075e-12,4.1085025947826659e-18,1.8758624596640634e-17,5.3001486538488944e-15,1.9591151266067266e-16,5.2771676961101679e-12,2.8881388584046084e-10,0.11064681207334041,0.038702089156899114,7.281736425380562e-09,5.3861028468066667e-09,2.659329552802134e-14,2.840943951161891e-16,1.7017439933723407e-13,7.9410526486541302e-20,1.0824888497246743e-14,1.9606719312721803e-19,3.3330121238697904e-17,8.6983138880541335e-22,5.5481653172144226e-21,1.9928668366994098e-16,3.11568134186306e-14,5.1556620854466194e-18,2.3094378342760196e-11,1.1316443410079042e-10,2.5029123247901624e-09,1.0499744907802636e-06,1.4381653053479256e-10,4.9890006020663835e-07,1.6986789729611029e-13,2.5248608741783276e-11,4.1565477985722196e-11,5.268800751823995e-13,5.1927123510500526e-08,1.8305423781575993e-14,3.4987902783214095e-20,1.3253629200284934e-16,1.896949673137584e-11,2.5478428665871786e-08,5.9795109080927833e-12,0.67194199873392457,0.0,4.2012069701302294e-32,2.5863762316674364e-31,2.9461981780295437e-19,4.4251254258894018e-18,0.0
1.7367346938775512,1737.0921812547458,0.14466626079816033,8.386860356007623e-05,2.4682644032632983e-09,1.2500704884781747e-09,5.3895552262607786e-06,0.16385513404835023,7.0675511131739165e-13,3.7504312020291073e-12,1.813788965142674e-18,1.0833894071516888e-17,4.6535485468821088e-15,1.6132197076191831e-16,7.5224318671801166e-12,6.4128636509221803e-10,0.11708586983354632,0.037198078146647336,6.236531117011378e-09,6.3580428774885619e-09,2.8015642295134251e-14,2.844422984654963e-16,2.6450626769625265e-13,7.4170212837128251e-20,1.9286242579738954e-14,3.2877277337186279e-19,9.115566290027907e-17,2.2419801972566555e-21,2.1530437539065441e-20,2.0583379940301961e-16,5.0347440612748738e-14,6.6207261593480749e-18,1.0016743297664842e-11,6.3992376296221602e-11,2.0049899623383022e-09,1.3526046270366997e-06,9.7611793996008402e-11,2.3765152430201734e-07,4.980573666430521e-14,1.2020986219136804e-11,2.0382231049979878e-11,3.7889267785137149e-13,6.716257767152255e-08,2.0476670660010784e-14,2.4946589965167947e-20,8.8578978351648811e-17,1.7642364657971407e-11,2.8344372823701188e-08,4.0600050501066035e-12,0.66804368259996261,0.0,1.9078731687028235e-31,1.7736520143557267e-30,4.4545080297960857e-19,9.8823822101974226e-18,0.0
1.8020408163265309,1693.0601071770811,0.16010873606654935,5.9035362721790557e-05,8.7466868703768755e-10,3.8910925769547624e-10,2.9571046346781135e-06,0.15818199643546199,2.2690920601820077e-13,1.6514700725363888e-12,7.6498716315502174e-19,5.9851765245543382e-18,3.9306538076596029e-15,1.2754374954654699e-16,1.0400508069910192e-11,1.3912257868433179e-09,0.12321603378904476,0.035946026174462617,5.2411581760936742e-09,7.3877226348557737e-09,2.8748742589685104e-14,2.770403264408434e-16,4.0255260487328881e-13,6.5939480700077117e-20,3.3134793710172069e-14,5.2689244162835361e-19,2.4026573402558218e-16,5.5205944267734369e-21,8.0293468966774313e-20,2.0570020372053637e-16,7.9279328722595439e-14,8.228453085906594e-18,4.2345630160744847e-12,3.5303836002937617e-11,1.5728661039389863e-09,1.7196557278121202e-06,6.5029052247354406e-11,1.1213282498901465e-07,1.444630271297704e-14,5.6737731381024167e-12,9.8437289827956844e-12,2.6430221707823654e-13,8.5228473772208739e-08,2.2217803068334865e-14,1.7144288583984718e-20,5.7698736186412276e-17,1.6149569034695232e-11,3.1215810195108102e-08,2.7065560210468011e-12,0.66419023594627824,0.0,8.1461413654423191e-31,1.1504989541636034e-29,6.5040315684501574e-19,2.1426838006198623e-17,0.0
1.8673469387755104,1649.9192822096516,0.17556652187557814,4.0846582353237818e-05,3.0339188606782151e-10,1.1942788237063345e-10,1.6001002331187858e-06,0.15237766539838063,7.147615484085079e-14,7.1639866592379546e-13,3.0854616792882212e-19,3.1699367690424326e-18,3.205922651770079e-15,9.7170367050813533e-17,1.4022119034444284e-11,2.9692648644537471e-09,0.1290807263611076,0.034903489475770259,4.328312282684085e-09,8.473227980115224e-09,2.8834085365040517e-14,2.6336063889796086e-16,6.0278501456664053e-13,5.6102471019947455e-20,5.5297510307040368e-14,8.1350200482082426e-19,6.1622745042918611e-16,1.3121462002394109e-20,2.9118132704063483e-19,1.9972480974142154e-16,1.2234207509548453e-13,9.9502461633271811e-18,1.7424203145693104e-12,1.8998778666251046e-11,1.2098079383344717e-09,2.163785566608037e-06,4.2530183030968992e-11,5.2266670433173981e-08,4.1247790748422563e-15,2.6477618553684877e-12,4.6736713396731862e-12,1.7916386812995717e-13,1.0649548426159408e-07,2.348077901618031e-14,1.1386433979468411e-20,3.6669736164441673e-17,1.457359228015058e-11,3.4097952054159091e-08,1.7719971523190328e-12,0.66038091357794326,0.0,3.3205143599805492e-30,7.1782374605172706e-29,9.2295846092589422e-19,4.5458969254940107e-17,0.0
1.9326530612244899,1607.6353123143181,0.19101018041096671,2.7780701042806829e-05,1.0271032826001218e-10,3.5990491428803672e-11,8.525531335040722e-07,0.14647446139851428,2.2010762344289918e-14,3.0540639562839777e-13,1.1904928340778294e-19,1.6118009926351538e-18,2.531849064408014e-15,7.1524891396257692e-17,1.851228363375957e-11,6.2695189748520614e-09,0.13471408035533228,0.034037291077560081,3.5159808200176516e-09,9.6134194013676185e-09,2.8338647953672284e-14,2.4495986803900717e-16,8.9152155188656987e-13,4.5865837469727905e-20,9.0161285931233202e-14,1.2176706523884055e-18,1.5498684028468814e-15,3.0353064443955379e-20,1.0367248962831812e-18,1.8899737437630908e-16,1.8585804754217366e-13,1.1755373448602558e-17,6.9682913671550005e-13,9.9693366154639271e-12,9.1314456719840327e-10,2.7006492294412319e-06,2.7305146751090081e-11,2.4008786600002265e-08,1.1542946871065882e-15,1.2187830606716943e-12,2.1776294555152182e-12,1.1816190363537668e-13,1.3140098902480326e-07,2.4248066463004107e-14,7.3215734141796531e-21,2.2751537104541727e-17,1.2979997731320753e-11,3.699733556784498e-08,1.139371291969508e-12,0.6566149684080731,0.0,1.308054494956763e-29,4.3667689815735812e-28,1.2792733500827813e-18,9.4967639064004653e-17,0.0
1.9979591836734696,1566.1762705767026,0.2064171771572092,1.8569884406400461e-05,3.3843847485702407e-11,1.0608090431361673e-11,4.4661797570301037e-07,0.14049752451080647,6.6041833751542832e-15,1.276563390827069e-13,4.3932872941423945e-20,7.8738471952863532e-19,1.9399232026299128e-15,5.0961542675773105e-17,2.4013364570013281e-11,1.3157499986388171e-08,0.14014321005178054,0.033321249704055991,2.8111951627393694e-09,1.0807827723097943e-08,2.73455488039978e-14,2.2334820978295222e-16,1.3064517095193239e-12,3.6138744456987057e-20,1.4429705147448101e-13,1.7758799394985402e-18,3.8470630139017535e-15,6.8797753070264446e-20,3.6529340012890638e-18,1.7471251299440112e-16,2.7897190872363713e-13,1.3612172776559289e-17,2.7043175718539076e-13,5.0977702382115326e-12,6.7666886815181085e-10,3.3496704488247219e-06,1.7204444233265711e-11,1.0844244786317038e-08,3.1533799136675366e-16,5.5215114284966275e-13,9.9400443955802611e-13,7.5873528529137885e-14,1.6046417038418623e-07,2.452828352322411e-14,4.5634238675980927e-21,1.3783879990275938e-17,1.1419336429539976e-11,3.9921552263602862e-08,7.1933214083340786e-13,0.65289165980229624,0.0,5.030202261895028e-29,2.6195192147368337e-27,1.7388085194334432e-18,1.9636781571988441e-16,0.0
2.0632653061224491,1525.5123439351407,0.22177012465986598,1.2196133657496049e-05,1.0825258788445959e-11,3.0470682864912008e-12,2.2969009666814556e-07,0.13446661182079628,1.9245077450996917e-15,5.2200796930513379e-14,1.5496762195593807e-20,3.6964585381450097e-19,1.4441477080636721e-15,3.5192717410092015e-17,3.068886799665709e-11,2.755426907976629e-08,0.14538991568274992,0.032734474974029204,2.2131841966718608e-09,1.2056576322228216e-08,2.5946299332510097e-14,1.9990145326440322e-16,1.9018565105433165e-12,2.7504512500447846e-20,2.2756047231925482e-13,2.5338715208958042e-18,9.475306045588777e-15,1.5365441647516405e-19,1.2824846040349903e-17,1.580554964681919e-16,4.1497876120386458e-13,1.5489085256692348e-17,1.0167951083996476e-13,2.5381985593808043e-12,4.9241496752662416e-10,4.1350368857772655e-06,1.0634282947591073e-11,4.8060536144086242e-09,8.3783175181951961e-17,2.456769331413501e-13,4.4373201176815424e-13,4.7450319710294974e-14,1.9430493516961474e-07,2.4351252731981829e-14,2.7590637955727167e-21,8.1538110063680131e-18,9.9291467442853889e-12,4.2879125470672148e-08,4.4574384057667721e-13,0.64921025707488556,0.0,1.9044396723651333e-28,1.5645635008872931e-26,2.3251383860080829e-18,4.0364027393113566e-16,0.0
2.1285714285714286,1485.6155497141087,0.23705547076369549,7.8667056202459073e-06,3.3522281834763527e-12,8.4998990801424098e-13,1.1579295368110345e-07,0.12839744013251056,5.4296152265348943e-16,2.0836136137481793e-14,5.2198586018969689e-21,1.6673941088927006e-19,1.0455482496366429e-15,2.3575105742697325e-17,3.872821458931615e-11,5.7781113889788397e-08,0.15047196928003329,0.032260079593233425,1.7159353849488742e-09,1.336032484777503e-08,2.4234595831343931e-14,1.7580799860596468e-16,2.7564022956241523e-12,2.0253281604136815e-20,3.5477960815701861e-13,3.5490808798385305e-18,2.3266079963879495e-14,3.3978796115257602e-19,4.5131365666576507e-17,1.4011962464608953e-16,6.1332531703286665e-13,1.7355541896512143e-17,3.6973647306006963e-14,1.2293864419810058e-12,3.5189954945172174e-10,5.0869920555062414e-06,6.4447934734507978e-12,2.0856278613958006e-09,2.1572241441461406e-17,1.0714203697280884e-13,1.9338195513216956e-13,2.8903340191101718e-14,2.3366797293766188e-07,2.3762927870028099e-14,1.6187054507260093e-21,4.7080994741371442e-18,8.5359014172676485e-12,4.5879485707403499e-08,2.7095604651851846e-13,0.64557004057456624,0.0,7.1506965237675738e-28,9.3830822316361451e-26,3.066999174152325e-18,8.2790509940088753e-16,0.0
2.193877551020408,1446.4595245282328,0.25226249709156928,4.980580179159213e-06,1.002293617138117e-12,2.2948273306904192e-13,5.7131984339465983e-08,0.12230270692770173,1.4784186044022483e-16,8.0999781206929124e-15,1.6768162265885423e-21,7.2231160734374854e-20,7.3663447480424711e-16,1.532680828526377e-17,4.835278235207586e-11,1.2170584296172333e-07,0.15540409626844059,0.031884193305530946,1.3102119165510128e-09,1.4720230028357403e-08,2.2301517600736965e-14,1.5204320714093474e-16,3.9848779349560673e-12,1.4446382608538118e-20,5.4836769958349568e-13,4.8938802745419502e-18,5.7191093615761541e-14,7.4712541790384025e-19,1.60043105890029e-16,1.2185238360473382e-16,9.0265492090520152e-13,1.9182724083979451e-17,1.297836995960068e-14,5.7861152892141677e-13,2.4693088509662918e-10,6.243521782621768e-06,3.826918570598347e-12,8.843942814803818e-10,5.3635470513088269e-18,4.5704972685130989e-14,8.2126316890616244e-14,1.7144973680656961e-14,2.7945369066413119e-07,2.2820504340031616e-14,9.2156354304137147e-22,2.6521965846143306e-18,7.256829678397052e-12,4.8933015555183094e-08,1.6146546610140532e-13,0.64197030143021327,0.0,2.6800023210023341e-27,5.6934217477948717e-25,3.9996555004154883e-18,1.7000889603172116e-15,0.0
2.259183673469388,1408.0193782626939,0.26738252091488918,3.0930934966442344e-06,2.8854931949388112e-13,5.9759466750647332e-14,2.7544135398774408e-08,0.11619288916664716,3.8726576169186263e-17,3.0596292917500667e-15,5.1290999686952392e-22,3.0025838230393638e-20,5.0521783918496858e-16,9.6721295209413032e-18,5.9823625088822123e-11,2.5822548490465282e-07,0.16019873469794321,0.031595192603901041,9.8509240242403862e-10,1.6137919207618488e-08,2.0231967801206852e-14,1.2936425024171839e-16,5.7560317627070854e-12,9.9895522970316028e-21,8.4241173973996707e-13,6.6599506975668351e-18,1.4127155544846676e-13,1.6396026690575726e-18,5.7471607473301083e-16,1.0402623655917001e-16,1.3254901120715167e-12,2.0944212608015181e-17,4.3887911029972516e-15,2.6428589938095253e-13,1.700867500508104e-10,7.652567778026945e-06,2.2247567304017289e-12,3.656836700782675e-10,1.2831620820805576e-18,1.9031943054825293e-14,3.3922843884678508e-14,9.9000437903891016e-15,3.3275836535619416e-07,2.1587917284557384e-14,5.0902295530523344e-22,1.4566058468901411e-18,6.1015810080820466e-12,5.2051176870881832e-08,9.4250979369737108e-14,0.63841034053689949,0.0,1.0084746327097256e-26,3.5197001499263144e-24,5.1666965006742671e-18,3.5056908501551068e-15,0.0
2.3244897959183675,1370.2716458969489,0.28240820638785702,1.882761754264011e-06,7.9755413989659622e-14,1.4957996806016552e-14,1.2953608469628956e-08,0.11007689794864567,9.7266419788768486e-18,1.1202637099950283e-15,1.4911876528113521e-22,1.1964229041806579e-20,3.3733482269360808e-16,5.9241885607995259e-18,7.3451402952793647e-11,5.5335455645430429e-07,0.16486662902844673,0.03138308136965437,7.2910488382299389e-10,1.7615471525574369e-08,1.8102192147222037e-14,1.0831965829108964e-16,8.3199346768291067e-12,6.7000391476872957e-21,1.2891456631029793e-12,8.9642443969629863e-18,3.5191199957597619e-13,3.6036263953777816e-18,2.0995298807580031e-15,8.7229376010707183e-17,1.9455147323514531e-12,2.2616535851817715e-17,1.4266969000466028e-15,1.1698667281321993e-13,1.1495083323127184e-10,9.3749473525536161e-06,1.265062383315759e-12,1.4712285350447496e-10,2.9431155113253918e-19,7.7197529085478313e-15,1.3601070223481983e-14,5.5616551684583558e-15,3.9492667624111626e-07,2.013186024142104e-14,2.7265302698672266e-22,7.7926401076411338e-19,5.0737194331340668e-12,5.5246610204178165e-08,5.3842714513343552e-14,0.63488946687937287,0.0,3.8307522330258201e-26,2.2314649376347501e-23,6.6224154914464733e-18,7.2793818618741261e-15,0.0
2.3897959183673469,1333.1944167624704,0.29733287378291695,1.1222907846644114e-06,2.1101327921583339e-14,3.5858752751034353e-15,5.93172346059479e-09,0.10396266066694547,2.3343019070087304e-18,3.9658091451354361e-16,4.1120659509912362e-23,4.5637812035908397e-21,2.1925388704729726e-16,3.5208010313212562e-18,8.9609204441692831e-11,1.200675820988218e-06,0.16941728657139787,0.031238974307170798,5.3102493829124346e-10,1.9155397753959865e-08,1.5978216896944657e-14,8.9268764481117933e-17,1.2050359847092312e-11,4.3598274982868798e-21,1.9693281326962009e-12,1.1957202877385405e-17,8.8699613049091068e-13,7.9578021059040403e-18,7.8370211907118691e-15,7.1871703733633021e-17,2.8590324333559124e-12,2.4179619846508532e-17,4.4481583376164936e-16,5.010689553060119e-14,7.6182098964738252e-11,1.1488218014540481e-05,7.0289689047652743e-13,5.746442972849589e-11,6.4476917428341166e-20,3.0435156961154018e-15,5.2820291695347864e-15,3.0375693501258958e-15,4.6762078461576393e-07,1.8518402320317397e-14,1.415358447669664e-22,4.056925560551405e-19,4.1720462645427516e-12,5.8533267106938857e-08,3.0072267975372558e-14,0.63140699525217836,0.0,1.4764104609085321e-25,1.4600126807378099e-22,8.4349837455388206e-18,1.5260688971700058e-14,0.0
2.4551020408163264,1296.7678819825933,0.31214962386102579,6.5448712466936242e-07,5.327265274942438e-15,8.202836503608743e-16,2.639807639752044e-09,0.097857717635536912,5.3336297254791662e-19,1.3537474359795187e-16,1.0730843360842972e-23,1.6640193098637458e-21,1.3867904633191945e-16,2.0293196103879509e-18,1.0874901701145688e-10,2.6444172207510504e-06,0.17385928626026595,0.031154645822260702,3.8040276372610403e-10,2.076059855235944e-08,1.3915064885935505e-14,7.240719674174086e-17,1.7511017616817699e-11,2.7526794135893532e-21,3.0090959707506547e-12,1.5834170537136756e-17,2.2694548541188059e-12,1.7710167824074256e-17,3.0018587963507891e-14,5.8201611679858585e-17,4.2132090708034521e-12,2.5617132762054372e-17,1.3268700999844643e-16,2.0731064501958058e-14,4.9476157089800593e-11,1.4091790208385022e-05,3.8118092070719594e-13,2.1739699176415215e-11,1.3439720743614105e-20,1.1636282702149426e-15,1.9824344312175442e-15,1.6115238746883994e-15,5.529110641756535e-07,1.6810248362198495e-14,7.1147225521897328e-23,2.0529739965228388e-19,3.3917556941165491e-12,6.1926518723198525e-08,1.6403086492400737e-14,0.62796224343640894,0.0,5.8017324697025133e-25,9.9187981452855256e-22,1.0690693781942003e-17,3.2381993893361799e-14,0.0
2.5204081632653059,1260.9759176273953,0.32684988391945968,3.7301977474203492e-07,1.2792046670401871e-15,1.7837548964268888e-16,1.1394750310116349e-09,0.091769984433822741,1.1559605944844596e-19,4.4434953429617348e-17,2.6436514825664307e-24,5.7898634169155471e-22,8.532411361236359e-17,1.133676762596418e-18,1.3142231298816675e-10,5.9257527065431542e-06,0.17820034713032168,0.031122115242529235,2.6787742851179138e-10,2.2434248874240384e-08,1.1956630655173985e-14,5.7795424525447751e-17,2.5559804087049357e-11,1.6862185011609602e-21,4.6076642459954472e-12,2.0851243957796671e-17,5.9127803080518685e-12,3.9837329270176635e-17,1.1847692771431718e-13,4.6329636742760143e-17,6.2354154815625835e-12,2.6916692227185558e-17,3.7772430520455927e-17,8.2705100588131717e-15,3.1463449396556733e-11,1.731361869152465e-05,2.0151561893266904e-13,7.9470948182293908e-12,2.6548731278836543e-21,4.3043715318099194e-16,7.1738505922568461e-16,8.2972325454269842e-16,6.5339323904186884e-07,1.5064666859029651e-14,3.4601087427932577e-23,1.0085700129397675e-19,2.7254582492554468e-12,6.5443140498032441e-08,8.7276898107699713e-15,0.62455452828410007,0.0,2.3354987880740126e-24,7.0384605288333674e-21,1.3499582345274338e-17,6.9715384836698683e-14,0.0
2.5857142857142859,1225.8102914713097,0.34142043102188913,2.0756463794333101e-07,2.9124183522424381e-16,3.6737286043534864e-17,4.7613690309408998e-10,0.085709010384983228,2.3677363928146732e-20,1.3985938019848235e-17,6.134134796134645e-25,1.9193274437734324e-22,5.1042881737674981e-17,6.1344963859896273e-19,1.5830355332990632e-10,1.3540094807460501e-05,0.18244687232102616,0.031133246033316003,1.8532929876486141e-10,2.4179469236650171e-08,1.0136131537676823e-14,4.5388157790154006e-17,3.7513054769202561e-11,1.0020970987909479e-21,7.0832145376330568e-12,2.7346834214148007e-17,1.5732849422561652e-11,9.0817238128727867e-17,4.8368237966222346e-13,3.6255716230934832e-17,9.280676933794673e-12,2.8069849777865011e-17,1.0236560282615579e-17,3.1759131499595951e-15,1.9576773479755078e-11,2.1318628040822098e-05,1.03731412330098e-13,2.800638954374156e-12,4.9509673451061961e-22,1.5370266729702121e-16,2.4972655503451005e-16,4.1421336794339689e-16,7.7233078380965335e-07,1.3332115036990154e-14,1.6265610523591127e-23,4.8043048825688346e-20,2.1640611020262599e-12,6.9100879146741644e-08,4.5247317251784618e-15,0.62118316117890215,0.0,9.6735335102452133e-24,5.2460835493337512e-20,1.7002594132916846e-17,1.5262247576117015e-13,0.0
2.6510204081632653,1191.2816306074533,0.35583648898550674,1.1267503386094894e-07,6.2714464008696725e-17,7.1446171201034479e-18,1.9229334624172973e-10,0.07968854361439838,4.5698573723037713e-21,4.2115028368750761e-18,1.3382794847633568e-25,6.0547969299183438e-23,2.9681533899929385e-17,3.2139576436851204e-19,1.9020900153703682e-10,3.1602344989171114e-05,0.18660218378073656,0.031179346048259639,1.2591450737762863e-10,2.599840295986725e-08,8.4771153844235857e-15,3.5063163599221275e-17,5.540034942103493e-11,5.7782681459715208e-22,1.094855553384197e-11,3.5768761199940028e-17,4.2856021196642795e-11,2.1029022947108481e-16,2.0488728795212541e-12,2.789753547902338e-17,1.3907707367040142e-11,2.907163163880649e-17,2.6360586141199866e-18,1.1723235222283629e-15,1.191054924835277e-11,2.631805354141731e-05,5.194481930672255e-14,9.4971319613335476e-13,8.6890960655008765e-23,5.2886618491494934e-17,8.3470316658940127e-17,2.0037831707370338e-16,9.1379504150980399e-07,1.1655638807705019e-14,7.3866130100120556e-24,2.2169348647784487e-20,1.6975381446818068e-12,7.2916780073374613e-08,2.2836736658235018e-15,0.61784744289034177,0.0,4.1375309507481842e-23,4.1255839298040384e-19,2.1379543637660732e-17,3.4036558479993614e-13,0.0
2.7163265306122448,1157.4478027573678,0.3700447660864285,5.967644334750828e-08,1.2769900807577211e-17,1.3112743233905698e-18,7.5038494830664494e-11,0.073732438865944341,8.3061771234297533e-22,1.2125720217561029e-18,2.7468207570051883e-26,1.818670126591862e-23,1.6785892003136012e-17,1.6311523556036009e-19,2.2808132890893686e-10,7.5372497671651105e-05,0.19066137999774554,0.031250784813156282,8.4018328346292212e-11,2.788966229537701e-08,6.9951234521675114e-15,2.6648847202301188e-17,8.2335261099953902e-11,3.2357630374856126e-22,1.7030784479606135e-11,4.6699090793235752e-17,1.1961079312624443e-10,4.9502164936043674e-16,9.0129210251312488e-12,2.1118305879609006e-17,2.0994685985447451e-11,2.9919087154115288e-17,6.4511883218772998e-19,4.160248096961879e-16,7.086208097231185e-12,3.2575060737241394e-05,2.5307333803333091e-14,3.0981083544927295e-13,1.4343375673471633e-23,1.7530654867299335e-17,2.6781902034504486e-17,9.3976686685080707e-17,1.0826794685116512e-06,1.0071260478979798e-14,3.2423369557608451e-24,9.9117860618292483e-21,1.3156345251150592e-12,7.6901985079076992e-08,1.1222333984188136e-15,0.61454666048245132,0.0,1.8298890485744585e-22,3.4276120096593091e-18,2.6853500843092969e-17,7.7362110842765143e-13,0.0
2.7816326530612248,1124.4854474015719,0.38392172980028094,3.092227242165282e-08,2.4745880274408567e-18,2.2859582723606303e-19,2.8397214024099213e-11,0.06788873665406224,1.4310933891728218e-22,3.3535048315814954e-19,5.3420473796041252e-27,5.2301076260094594e-24,9.2585303350401546e-18,8.0458734640951168e-20,2.7284201895067829e-10,0.00018309242051467244,0.19459774280536848,0.031336750511042295,5.5156883440085357e-11,2.9841464149515488e-08,5.7002846410920047e-15,1.9950593318605116e-17,1.2293965326459199e-10,1.7655007518901814e-22,2.6631954842795737e-11,6.083938737164584e-17,3.408341726458937e-10,1.1813116293989473e-15,4.094861318064363e-11,1.5753085085124618e-17,3.1884326008232819e-11,3.0607590117051565e-17,1.509437418561337e-19,1.42561773996859e-16,4.1319105319210846e-12,4.0388938710564087e-05,1.2032459092535436e-14,9.7651386539136909e-14,2.24252195068353e-24,5.6224428047854143e-18,8.2857435382413621e-18,4.2884147431246666e-17,1.2841514842302929e-06,8.6098332676752623e-15,1.3810783438883759e-24,4.3086728592475757e-21,1.0085649076862653e-12,8.1046938971025056e-08,5.3860665224515996e-16,0.61128009509681613,0.0,8.3262069944457096e-22,2.9854035295261517e-17,3.3674657849264523e-17,1.7867064985175213e-12,0.0
2.8469387755102042,1092.8519739954456,0.39718039497108892,1.5828296912297186e-08,4.6737044113770698e-19,3.8814938488151654e-20,1.056857215386979e-11,0.062260520771760738,2.3970569561682478e-23,9.0734165057551176e-20,1.0086605853639023e-27,1.4670316090593109e-24,5.0257071505337203e-18,3.8985737383153682e-20,3.248407450440103e-10,0.00044723358410223365,0.19833110498282858,0.031425637410455044,3.5844797884005929e-11,3.1814899373553992e-08,4.6010341672587981e-15,1.4774879265122483e-17,1.8334246525841469e-10,9.4747286521135707e-23,4.1614180331474828e-11,7.8827930200755061e-17,9.769649132434712e-10,2.8230983415301736e-15,1.8802287701536748e-10,1.1632295513090015e-17,4.8428361313900843e-11,3.1122809167720172e-17,3.449360280657085e-20,4.792078415822883e-17,2.3799890622801821e-12,5.0003574518082951e-05,5.6440145725082455e-15,3.0238811886842685e-14,3.4104523178152912e-25,1.7735068034314597e-18,2.5138836414437523e-18,1.926574142553914e-17,1.5212777995746608e-06,7.3009295137644878e-15,5.7819260564009096e-25,1.8434366603527379e-21,7.6771321871085797e-13,8.5283942996656182e-08,2.5518891047422966e-16,0.60804706862783819,0.0,3.815116693402055e-21,2.642858188728226e-16,4.2031396574127314e-17,4.1427598411955105e-12,0.0
2.9122448979591837,1063.5390056666358,0.40922658053597044,8.2008723549717806e-09,9.1404354838349771e-20,6.8464246629236323e-21,4.0097186137914943e-12,0.057052417082834463,4.1652665146656934e-24,2.5186311845962534e-20,1.9644179879333434e-28,4.203325543828083e-25,2.7450272658239733e-18,1.9051233908883434e-20,3.8246798491860433e-10,0.0010633250703897066,0.20167670475284158,0.031507369202276835,2.3421313845033471e-11,3.3714233345385478e-08,3.7070269990911529e-15,1.0941844962695325e-17,2.6912567011253996e-10,5.1147250775294902e-23,6.3917223060897247e-11,1.0060938049400314e-16,2.7106626969458683e-09,6.5447561620223469e-15,8.2536490269208168e-10,8.5951944190593928e-18,7.2439806319235522e-11,3.14292889012837e-17,8.1223810212863507e-21,1.643911133252961e-17,1.3816045340588789e-12,6.1335878768264124e-05,2.6843700387291678e-15,9.5988496618534005e-15,5.4020779160497012e-26,5.7364913438730473e-19,7.8103947428268267e-19,8.7710742457052549e-18,1.7886233127397435e-06,6.1769871774709403e-15,2.4550831961034864e-25,8.0042892091203098e-22,5.8592486308043509e-13,8.9417596183390724e-08,1.2261660043160464e-16,0.60484708243038976,0.0,1.6652599435755539e-20,2.1962106181755625e-15,5.1788426477143086e-17,9.351303372568639e-12,0.0
